date,pub_airlines,pub_code,geo_summ,geo_region,type,price,terminal,boarding_area,pax_count
2009-03-31,United Airlines,UA,Domestic,US,Enplaned,Full Service,Terminal 3,F,383555
2009-03-31,United Airlines,UA,Domestic,US,Thru / Transit,Full Service,Terminal 3,F,4412
2009-03-31,United Airlines,UA,International,Asia,Deplaned,Full Service,International,G,57304
2009-03-31,United Airlines,UA,International,Asia,Enplaned,Full Service,International,G,54958
2009-03-31,United Airlines,UA,International,Asia,Thru / Transit,Full Service,International,G,2363
2009-03-31,United Airlines,UA,International,Australia / Oceania,Deplaned,Full Service,International,G,8804
2009-03-31,United Airlines,UA,International,Australia / Oceania,Enplaned,Full Service,International,G,7094
2009-03-31,United Airlines,UA,International,Australia / Oceania,Thru / Transit,Full Service,International,G,211
2009-03-31,United Airlines,UA,International,Canada,Deplaned,Full Service,Terminal 3,F,11616
2009-03-31,United Airlines,UA,International,Canada,Enplaned,Full Service,Terminal 3,F,12769
2009-03-31,United Airlines,UA,International,Canada,Thru / Transit,Full Service,Terminal 3,F,2
2009-03-31,United Airlines,UA,International,Europe,Deplaned,Full Service,International,G,20647
2009-03-31,United Airlines,UA,International,Europe,Enplaned,Full Service,International,G,22551
2009-03-31,United Airlines,UA,International,Europe,Thru / Transit,Full Service,International,G,498
2009-03-31,United Airlines,UA,International,Mexico,Deplaned,Full Service,International,G,8037
2009-03-31,United Airlines,UA,International,Mexico,Enplaned,Full Service,International,G,8269
2009-03-31,United Airlines,UA,International,Mexico,Thru / Transit,Full Service,International,G,17
2009-03-31,Virgin America,VX,Domestic,US,Deplaned,Full Service,International,A,91393
2009-03-31,Virgin America,VX,Domestic,US,Enplaned,Full Service,International,A,92696
2009-03-31,Virgin Atlantic,VS,International,Europe,Deplaned,Full Service,International,A,7913
2009-03-31,Virgin Atlantic,VS,International,Europe,Enplaned,Full Service,International,A,7758
2009-04-30,Aer Lingus,EI,International,Europe,Deplaned,Full Service,International,A,3442
2009-04-30,Aer Lingus,EI,International,Europe,Enplaned,Full Service,International,A,3596
2009-04-30,Aeromexico,AM,International,Mexico,Deplaned,Full Service,International,A,3160
2009-04-30,Aeromexico,AM,International,Mexico,Enplaned,Full Service,International,A,2815
2009-04-30,Air Canada,AC,International,Canada,Deplaned,Full Service,Terminal 3,E,18296
2009-04-30,Air Canada,AC,International,Canada,Enplaned,Full Service,Terminal 3,E,18077
2009-04-30,Air China,CA,International,Asia,Deplaned,Full Service,International,G,5533
2009-04-30,Air China,CA,International,Asia,Enplaned,Full Service,International,G,5275
2009-04-30,Air France,AF,International,Europe,Deplaned,Full Service,International,A,11512
2009-04-30,Air France,AF,International,Europe,Enplaned,Full Service,International,A,12522
2009-04-30,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Full Service,International,G,5927
2009-04-30,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Full Service,International,G,4296
2009-04-30,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,Terminal 1,B,5735
2009-04-30,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,Terminal 1,B,6006
2009-04-30,Alaska Airlines,AS,Domestic,US,Deplaned,Full Service,Terminal 1,B,38913
2009-04-30,Alaska Airlines,AS,Domestic,US,Enplaned,Full Service,Terminal 1,B,41835
2009-04-30,Alaska Airlines,AS,International,Mexico,Deplaned,Full Service,International,A,7822
2009-04-30,Alaska Airlines,AS,International,Mexico,Enplaned,Full Service,Terminal 1,B,7512
2009-04-30,All Nippon Airways,NH,International,Asia,Deplaned,Full Service,International,G,5776
2009-04-30,All Nippon Airways,NH,International,Asia,Enplaned,Full Service,International,G,5986
2009-04-30,American Airlines,AA,Domestic,US,Deplaned,Full Service,Terminal 3,E,139297
2009-04-30,American Airlines,AA,Domestic,US,Enplaned,Full Service,Terminal 3,E,137773
2009-04-30,American Airlines,AA,Domestic,US,Deplaned,Full Service,Terminal 3,E,5469
2009-04-30,American Airlines,AA,Domestic,US,Enplaned,Full Service,Terminal 3,E,5072
2009-04-30,Asiana Airlines,OZ,International,Asia,Deplaned,Full Service,International,A,3935
2009-04-30,Asiana Airlines,OZ,International,Asia,Enplaned,Full Service,International,A,3755
2009-04-30,British Airways,BA,International,Europe,Deplaned,Full Service,International,A,15797
2009-04-30,British Airways,BA,International,Europe,Enplaned,Full Service,International,A,17347
2009-04-30,Cathay Pacific,CX,International,Asia,Deplaned,Full Service,International,A,22148
2009-04-30,Cathay Pacific,CX,International,Asia,Enplaned,Full Service,International,A,20108
2009-04-30,China Airlines,CI,International,Asia,Deplaned,Full Service,International,A,10796
2009-04-30,China Airlines,CI,International,Asia,Enplaned,Full Service,International,A,10332
2009-04-30,Delta Air Lines,DL,Domestic,US,Deplaned,Full Service,Terminal 1,C,68444
2009-04-30,Delta Air Lines,DL,Domestic,US,Enplaned,Full Service,Terminal 1,C,66317
2009-04-30,EVA Airways,BR,International,Asia,Deplaned,Full Service,International,G,12017
2009-04-30,EVA Airways,BR,International,Asia,Enplaned,Full Service,International,G,10861
2009-04-30,Emirates,EK,International,Middle East,Deplaned,Full Service,International,G,3342
2009-04-30,Emirates,EK,International,Middle East,Enplaned,Full Service,International,G,3048
2009-04-30,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,C,13232
2009-04-30,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,C,12336
2009-04-30,Hawaiian Airlines,HA,Domestic,US,Deplaned,Full Service,Terminal 1,C,7136
2009-04-30,Hawaiian Airlines,HA,Domestic,US,Enplaned,Full Service,Terminal 1,C,7139
2009-04-30,Alaska Airlines,AS,Domestic,US,Deplaned,Full Service,Terminal 1,B,4762
2009-04-30,Alaska Airlines,AS,Domestic,US,Enplaned,Full Service,Terminal 1,B,4558
2009-04-30,Japan Airlines,JL,International,Asia,Deplaned,Full Service,International,A,6287
2009-04-30,Japan Airlines,JL,International,Asia,Enplaned,Full Service,International,A,5490
2009-04-30,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,14872
2009-04-30,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,14305
2009-04-30,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Full Service,International,A,11341
2009-04-30,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Full Service,International,A,10967
2009-04-30,Korean Air Lines,KE,International,Asia,Deplaned,Full Service,International,A,3768
2009-04-30,Korean Air Lines,KE,International,Asia,Enplaned,Full Service,International,A,3512
2009-04-30,Lufthansa German Airlines,LH,International,Europe,Deplaned,Full Service,International,G,16659
2009-04-30,Lufthansa German Airlines,LH,International,Europe,Enplaned,Full Service,International,G,16969
2009-04-30,Delta Air Lines,DL,Domestic,US,Deplaned,Full Service,Terminal 1,C,1971
2009-04-30,Delta Air Lines,DL,Domestic,US,Enplaned,Full Service,Terminal 1,C,2234
2009-04-30,Mexicana Airlines,MX,International,Mexico,Deplaned,Full Service,International,G,11280
2009-04-30,Mexicana Airlines,MX,International,Mexico,Enplaned,Full Service,International,G,10821
2009-04-30,Midwest Airlines,YX,Domestic,US,Deplaned,Full Service,Terminal 3,E,2771
2009-04-30,Midwest Airlines,YX,Domestic,US,Enplaned,Full Service,Terminal 3,E,2799
2009-04-30,Northwest Airlines,NW,Domestic,US,Deplaned,Full Service,Terminal 1,C,46159
2009-04-30,Northwest Airlines,NW,Domestic,US,Enplaned,Full Service,Terminal 1,C,46849
2009-04-30,Northwest Airlines,NW,Domestic,US,Thru / Transit,Full Service,Terminal 1,C,914
2009-04-30,Northwest Airlines,NW,International,Asia,Deplaned,Full Service,International,A,5670
2009-04-30,Northwest Airlines,NW,International,Asia,Enplaned,Full Service,International,A,4215
2009-04-30,Philippine Airlines,PR,International,Asia,Deplaned,Full Service,International,A,11398
2009-04-30,Philippine Airlines,PR,International,Asia,Enplaned,Full Service,International,A,9047
2009-04-30,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Full Service,International,A,5631
2009-04-30,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Full Service,International,A,4270
2009-04-30,Singapore Airlines,SQ,International,Asia,Deplaned,Full Service,International,G,11594
2009-04-30,Singapore Airlines,SQ,International,Asia,Enplaned,Full Service,International,G,11004
2009-04-30,Delta Air Lines,DL,Domestic,US,Deplaned,Full Service,Terminal 1,C,3882
2009-04-30,Delta Air Lines,DL,Domestic,US,Enplaned,Full Service,Terminal 1,C,3990
2009-04-30,United Airlines,UA,Domestic,US,Deplaned,Full Service,Terminal 3,F,93595
2009-04-30,United Airlines,UA,Domestic,US,Enplaned,Full Service,Terminal 3,F,92708
2009-04-30,United Airlines,UA,International,Canada,Deplaned,Full Service,International,G,2410
2009-04-30,United Airlines,UA,International,Canada,Deplaned,Full Service,Terminal 3,F,9264
2009-04-30,United Airlines,UA,International,Canada,Enplaned,Full Service,Terminal 3,F,12672
2009-04-30,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,108403
2009-04-30,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,107353
2009-04-30,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,14
2009-04-30,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,Terminal 1,B,549
2009-04-30,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,Terminal 1,B,481
2009-04-30,TACA,TA,International,Central America,Deplaned,Full Service,International,A,3905
2009-04-30,TACA,TA,International,Central America,Enplaned,Full Service,International,A,3796
2009-04-30,US Airways,US ,Domestic,US,Deplaned,Full Service,Terminal 1,B,67801
2009-04-30,US Airways,US ,Domestic,US,Enplaned,Full Service,Terminal 1,B,70483
2009-04-30,United Airlines,UA,Domestic,US,Deplaned,Full Service,Terminal 1,B,55284
2009-04-30,United Airlines,UA,Domestic,US,Enplaned,Full Service,Terminal 1,B,55128
2009-04-30,United Airlines,UA,Domestic,US,Deplaned,Full Service,International,G,9855
2009-04-30,United Airlines,UA,Domestic,US,Enplaned,Full Service,International,G,3526
2009-04-30,United Airlines,UA,Domestic,US,Deplaned,Full Service,Terminal 3,E,19296
2009-04-30,United Airlines,UA,Domestic,US,Enplaned,Full Service,Terminal 3,E,19749
2009-04-30,United Airlines,UA,Domestic,US,Thru / Transit,Full Service,Terminal 3,E,288
2009-04-30,United Airlines,UA,Domestic,US,Deplaned,Full Service,Terminal 3,F,366632
2009-04-30,United Airlines,UA,Domestic,US,Enplaned,Full Service,Terminal 3,F,375229
2009-04-30,United Airlines,UA,Domestic,US,Thru / Transit,Full Service,Terminal 3,F,5477
2009-04-30,United Airlines,UA,International,Asia,Deplaned,Full Service,International,G,59187
2009-04-30,United Airlines,UA,International,Asia,Enplaned,Full Service,International,G,50724
2009-04-30,United Airlines,UA,International,Asia,Thru / Transit,Full Service,International,G,2283
2009-04-30,United Airlines,UA,International,Australia / Oceania,Deplaned,Full Service,International,G,9314
2009-04-30,United Airlines,UA,International,Australia / Oceania,Enplaned,Full Service,International,G,6864
2009-04-30,United Airlines,UA,International,Australia / Oceania,Thru / Transit,Full Service,International,G,256
2009-04-30,United Airlines,UA,International,Canada,Deplaned,Full Service,Terminal 3,F,10998
2009-04-30,United Airlines,UA,International,Canada,Enplaned,Full Service,Terminal 3,F,11883
2009-04-30,United Airlines,UA,International,Canada,Thru / Transit,Full Service,Terminal 3,F,36
2009-04-30,United Airlines,UA,International,Europe,Deplaned,Full Service,International,G,27970
2009-04-30,United Airlines,UA,International,Europe,Enplaned,Full Service,International,G,29221
2009-04-30,United Airlines,UA,International,Europe,Thru / Transit,Full Service,International,G,945
2009-04-30,United Airlines,UA,International,Mexico,Deplaned,Full Service,International,G,8237
2009-04-30,United Airlines,UA,International,Mexico,Enplaned,Full Service,International,G,7827
2009-04-30,United Airlines,UA,International,Mexico,Thru / Transit,Full Service,International,G,40
2009-04-30,Virgin America,VX,Domestic,US,Deplaned,Full Service,International,A,87155
2009-04-30,Virgin America,VX,Domestic,US,Enplaned,Full Service,International,A,89862
2009-04-30,Virgin Atlantic,VS,International,Europe,Deplaned,Full Service,International,A,8626
2009-04-30,Virgin Atlantic,VS,International,Europe,Enplaned,Full Service,International,A,9921
2009-05-31,Aer Lingus,EI,International,Europe,Deplaned,Full Service,International,A,2915
2009-05-31,Aer Lingus,EI,International,Europe,Enplaned,Full Service,International,A,3149
2009-05-31,Aeromexico,AM,International,Mexico,Deplaned,Full Service,International,A,2094
2009-05-31,Aeromexico,AM,International,Mexico,Enplaned,Full Service,International,A,2235
2009-05-31,Air Canada,AC,International,Canada,Deplaned,Full Service,Terminal 3,E,22467
2009-05-31,Air Canada,AC,International,Canada,Enplaned,Full Service,Terminal 3,E,26893
2009-05-31,Air China,CA,International,Asia,Deplaned,Full Service,International,G,4880
2009-05-31,Air China,CA,International,Asia,Enplaned,Full Service,International,G,5475
2009-05-31,Air France,AF,International,Europe,Deplaned,Full Service,International,A,12259
2009-05-31,Air France,AF,International,Europe,Enplaned,Full Service,International,A,12981
2009-05-31,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Full Service,International,G,6194
2009-05-31,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Full Service,International,G,4842
2009-05-31,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,Terminal 1,B,12854
2009-05-31,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,Terminal 1,B,12642
2009-05-31,Alaska Airlines,AS,Domestic,US,Deplaned,Full Service,Terminal 1,B,35121
2009-05-31,Alaska Airlines,AS,Domestic,US,Enplaned,Full Service,Terminal 1,B,37557
2009-05-31,Alaska Airlines,AS,International,Mexico,Deplaned,Full Service,International,A,5994
2009-05-31,Alaska Airlines,AS,International,Mexico,Enplaned,Full Service,Terminal 1,B,5603
2009-05-31,All Nippon Airways,NH,International,Asia,Deplaned,Full Service,International,G,4549
2009-05-31,All Nippon Airways,NH,International,Asia,Enplaned,Full Service,International,G,5457
2009-05-31,American Airlines,AA,Domestic,US,Deplaned,Full Service,Terminal 3,E,142135
2009-05-31,American Airlines,AA,Domestic,US,Enplaned,Full Service,Terminal 3,E,139242
2009-05-31,American Airlines,AA,Domestic,US,Deplaned,Full Service,Terminal 3,E,5448
2009-05-31,American Airlines,AA,Domestic,US,Enplaned,Full Service,Terminal 3,E,5075
2009-05-31,Asiana Airlines,OZ,International,Asia,Deplaned,Full Service,International,A,4273
2009-05-31,Asiana Airlines,OZ,International,Asia,Enplaned,Full Service,International,A,4884
2009-05-31,British Airways,BA,International,Europe,Deplaned,Full Service,International,A,16380
2009-05-31,British Airways,BA,International,Europe,Enplaned,Full Service,International,A,18273
2009-05-31,Cathay Pacific,CX,International,Asia,Deplaned,Full Service,International,A,20156
2009-05-31,Cathay Pacific,CX,International,Asia,Enplaned,Full Service,International,A,20384
2009-05-31,China Airlines,CI,International,Asia,Deplaned,Full Service,International,A,10517
2009-05-31,China Airlines,CI,International,Asia,Enplaned,Full Service,International,A,10521
2009-05-31,Delta Air Lines,DL,Domestic,US,Deplaned,Full Service,Terminal 1,C,70074
2009-05-31,Delta Air Lines,DL,Domestic,US,Enplaned,Full Service,Terminal 1,C,68431
2009-05-31,EVA Airways,BR,International,Asia,Deplaned,Full Service,International,G,10678
2009-05-31,EVA Airways,BR,International,Asia,Enplaned,Full Service,International,G,11339
2009-05-31,Emirates,EK,International,Middle East,Deplaned,Full Service,International,G,6243
2009-05-31,Emirates,EK,International,Middle East,Enplaned,Full Service,International,G,5875
2009-05-31,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,C,14414
2009-05-31,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,C,13140
2009-05-31,Hawaiian Airlines,HA,Domestic,US,Deplaned,Full Service,Terminal 1,C,7176
2009-05-31,Hawaiian Airlines,HA,Domestic,US,Enplaned,Full Service,Terminal 1,C,7273
2009-05-31,Alaska Airlines,AS,Domestic,US,Deplaned,Full Service,Terminal 1,B,6314
2009-05-31,Alaska Airlines,AS,Domestic,US,Enplaned,Full Service,Terminal 1,B,6660
2009-05-31,Japan Airlines,JL,International,Asia,Deplaned,Full Service,International,A,4675
2009-05-31,Japan Airlines,JL,International,Asia,Enplaned,Full Service,International,A,5603
2009-05-31,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,21978
2009-05-31,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,22186
2009-05-31,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Full Service,International,A,10891
2009-05-31,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Full Service,International,A,11564
2009-05-31,Korean Air Lines,KE,International,Asia,Deplaned,Full Service,International,A,3603
2009-05-31,Korean Air Lines,KE,International,Asia,Enplaned,Full Service,International,A,4095
2009-05-31,Lufthansa German Airlines,LH,International,Europe,Deplaned,Full Service,International,G,17056
2009-05-31,Lufthansa German Airlines,LH,International,Europe,Enplaned,Full Service,International,G,17529
